EEG_Fp1,EEG_Fp2
-3.6e-05,-0.000239
-4.3e-05,-0.000241
-4.6e-05,-0.00023
-5.6e-05,-0.000211
-7.9e-05,-0.000211
-6.3e-05,-0.000194
-9.3e-05,-0.000218
-8.3e-05,-0.000203
-7.6e-05,-0.000187
-9.2e-05,-0.000214
-9.3e-05,-0.000216
-6.7e-05,-0.000206
-8.4e-05,-0.000211
-7.9e-05,-0.000191
-6.5e-05,-0.000177
-4.6e-05,-0.000153
-3.3e-05,-0.000136
-4.8e-05,-0.00013
-2.2e-05,-9.6e-05
-2.7e-05,-9.2e-05
-2.8e-05,-9.7e-05
-2.6e-05,-8.9e-05
-7e-06,-8.7e-05
-5e-06,-0.000121
4e-06,-0.000112
0.0,-0.000107
3e-06,-0.00011
1.1e-05,-0.000106
4.2e-05,-0.000104
2.4e-05,-0.000139
8e-06,-0.000139
4e-06,-0.00014
2.4e-05,-0.000114
3.5e-05,-0.00011
5.6e-05,-7.1e-05
1.5e-05,-9.7e-05
-1.5e-05,-0.00011
0.0,-8.8e-05
-2.1e-05,-0.000108
-1e-05,-7.2e-05
5e-06,-5.1e-05
1.7e-05,-4.6e-05
7e-06,-6.1e-05
-3e-06,-6.9e-05
1e-05,-7.3e-05
1.3e-05,-8e-05
1.5e-05,-0.0001
1.3e-05,-0.000123
5e-06,-0.000124
-4e-06,-9.7e-05
1.3e-05,-9.9e-05
5.9e-05,-8.3e-05
6.2e-05,-7.2e-05
6e-05,-6.3e-05
3.5e-05,-8.7e-05
3.7e-05,-9.6e-05
4.5e-05,-9.4e-05
4e-05,-0.000106
2.3e-05,-0.000115
3.9e-05,-9.8e-05
5e-05,-9.6e-05
5e-05,-9.7e-05
6e-05,-5.5e-05
3.9e-05,-7.7e-05
5.3e-05,-6.7e-05
2.3e-05,-9.4e-05
1.2e-05,-0.000106
3e-06,-9.8e-05
-1.8e-05,-9.2e-05
-2.3e-05,-9e-05
-1.4e-05,-8e-05
8e-06,-7.3e-05
2e-06,-7.5e-05
-1.2e-05,-8.2e-05
-1.3e-05,-0.000106
-1.2e-05,-9.1e-05
-2.3e-05,-0.000106
-3.3e-05,-0.000114
-4.2e-05,-0.000134
-3.1e-05,-0.000112
-2.9e-05,-0.000105
-2e-05,-0.000106
-0.0,-0.000114
-1.3e-05,-0.000142
-2.3e-05,-0.000152
-0.0,-0.000115
-3e-05,-0.000155
-1.3e-05,-0.000163
-3e-06,-0.000163
-8e-06,-0.000167
1.6e-05,-0.000134
3.8e-05,-0.000101
4.6e-05,-8.5e-05
4.8e-05,-9e-05
6.8e-05,-8.6e-05
7.6e-05,-8.4e-05
8.2e-05,-8.3e-05
7.8e-05,-7.8e-05
7.2e-05,-9.3e-05
6.4e-05,-0.000114
5.7e-05,-0.000109
5.5e-05,-9.3e-05
6.1e-05,-7.9e-05
6.4e-05,-5e-05
8.5e-05,-3.6e-05
8.2e-05,-3.3e-05
5e-05,-4.4e-05
3.7e-05,-7.6e-05
3.4e-05,-7.9e-05
7.4e-05,-3.8e-05
8.5e-05,-2.2e-05
3.7e-05,-4.4e-05
2.5e-05,-2.8e-05
2.8e-05,-1.7e-05
-9e-06,-4.4e-05
-0.0,-1e-05
3e-06,1.4e-05
-1e-06,1.3e-05
1.2e-05,2.6e-05
-1.8e-05,0.0
9e-06,3e-06
9e-06,-1e-05
2.9e-05,-1.6e-05
1.5e-05,-2.2e-05
6e-06,-2.1e-05
8e-06,-2.7e-05
2.9e-05,-1.9e-05
2.5e-05,-4.1e-05
3.8e-05,-4.3e-05
5.7e-05,-3.4e-05
8.7e-05,2.4e-05
9.6e-05,4.9e-05
7.5e-05,4.9e-05
7.1e-05,5e-05
6.5e-05,4.8e-05
6.6e-05,6.5e-05
6.2e-05,6.5e-05
4.3e-05,5.1e-05
5.5e-05,4.2e-05
7.7e-05,7.5e-05
2.2e-05,3.4e-05
